Timestamp,Boiler Pressure P1,Steam Flow Rate,Steam Flow Totaliser,FeedWater Temperature,FeedWater TDS,DrumWater Temperature,Drum Water  TDS,Blowdown On Off,Blowdown Totaliser,Percentage Blowdown,Boiler Pressure P1_zero_flag,Boiler Pressure P1_zero_runlen,Steam Flow Rate_zero_flag,Steam Flow Rate_zero_runlen,Steam Flow Totaliser_zero_flag,Steam Flow Totaliser_zero_runlen,FeedWater Temperature_zero_flag,FeedWater Temperature_zero_runlen,FeedWater TDS_zero_flag,FeedWater TDS_zero_runlen,DrumWater Temperature_zero_flag,DrumWater Temperature_zero_runlen,Drum Water  TDS_zero_flag,Drum Water  TDS_zero_runlen,Blowdown On Off_zero_flag,Blowdown On Off_zero_runlen,Blowdown Totaliser_zero_flag,Blowdown Totaliser_zero_runlen,Percentage Blowdown_zero_flag,Percentage Blowdown_zero_runlen,FeedWater Temperature_orig,FeedWater Temperature_is_imputed,FeedWater TDS_orig,FeedWater TDS_is_imputed,DrumWater Temperature_orig,DrumWater Temperature_is_imputed,Drum Water  TDS_orig,Drum Water  TDS_is_imputed,Boiler Pressure P1_is_suspect,Steam Flow Rate_is_suspect,Steam Flow Totaliser_is_suspect,FeedWater Temperature_is_suspect,FeedWater TDS_is_suspect,DrumWater Temperature_is_suspect,Drum Water  TDS_is_suspect,Blowdown On Off_is_suspect,Blowdown Totaliser_is_suspect,Percentage Blowdown_is_suspect,Steam Flow Totaliser_delta,Steam Flow Totaliser_reset_flag,Blowdown Totaliser_delta,Blowdown Totaliser_reset_flag,blowdown_on,blowdown_start,Boiler Pressure P1_is_imputed,Steam Flow Rate_is_imputed,Steam Flow Totaliser_is_imputed,Blowdown On Off_is_imputed,Blowdown Totaliser_is_imputed,Percentage Blowdown_is_imputed
2025-11-15 12:25:00+05:30,0.0,2.12197804,84497.90625,75.9048233,73.90205383,24.24777031,445.28158569,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,75.9048233,False,73.90205383,False,24.24777031,False,445.28158569,False,False,False,False,False,False,False,False,False,False,False,0.0,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:26:00+05:30,0.0,2.43192983,84497.9765625,75.98349762,73.85198212,24.26207542,444.61398315,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,75.98349762,False,73.85198212,False,24.26207542,False,444.61398315,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:27:00+05:30,0.0,2.16966295,84498.0546875,75.98588562,73.93544006,24.26207542,443.27883911,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,75.98588562,False,73.93544006,False,24.26207542,False,443.27883911,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:28:00+05:30,0.0,2.43192983,84498.1328125,75.98588562,74.00219727,24.2835331,446.28295898,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,75.98588562,False,74.00219727,False,24.2835331,False,446.28295898,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:29:00+05:30,0.0,2.43192983,84498.203125,76.06217957,73.93544006,24.29784012,443.94641113,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.06217957,False,73.93544006,False,24.29784012,False,443.94641113,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:30:00+05:30,0.0,2.19350553,84498.28125,76.14562988,73.98550415,24.31929779,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.14562988,False,73.98550415,False,24.31929779,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:31:00+05:30,0.0,2.21734762,84498.359375,76.14324951,73.95212555,24.34075546,444.28018188,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.14324951,False,73.95212555,False,24.34075546,False,444.28018188,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:32:00+05:30,0.0,2.36040235,84498.421875,76.23146057,73.91873932,24.33360291,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.23146057,False,73.91873932,False,24.33360291,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:33:00+05:30,0.0,2.36040235,84498.5,76.30060577,74.00219727,24.36936569,445.28158569,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.30060577,False,74.00219727,False,24.36936569,False,445.28158569,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:34:00+05:30,0.0,2.36040235,84498.578125,76.32444763,73.95212555,24.36936569,443.94641113,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.32444763,False,73.95212555,False,24.36936569,False,443.94641113,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:35:00+05:30,0.0,2.16966295,84498.640625,76.39597321,73.90205383,24.38367081,445.28158569,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.39597321,False,73.90205383,False,24.38367081,False,445.28158569,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:36:00+05:30,0.0,2.36040235,84498.71875,76.45558167,73.83529663,24.39797974,444.94781494,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.45558167,False,73.83529663,False,24.39797974,False,444.94781494,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:37:00+05:30,0.0,2.2888751,84498.7890625,76.48657227,73.98550415,24.39082718,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.48657227,False,73.98550415,False,24.39082718,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:38:00+05:30,0.0,2.2411902,84498.859375,76.47703552,73.93544006,24.40513229,444.61398315,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.47703552,False,73.93544006,False,24.40513229,False,444.61398315,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:39:00+05:30,0.0,2.09813547,84498.9375,76.54141235,73.98550415,24.41943741,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.54141235,False,73.98550415,False,24.41943741,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:40:00+05:30,0.0,2.26503253,84499.015625,76.5509491,73.95212555,24.44804764,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.5509491,False,73.95212555,False,24.44804764,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:41:00+05:30,0.0,2.40808725,84499.078125,76.63916779,73.91873932,24.4552002,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.63916779,False,73.91873932,False,24.4552002,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:42:00+05:30,0.0,2.38424492,84499.15625,76.64393616,73.98550415,24.46235275,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.64393616,False,73.98550415,False,24.46235275,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:43:00+05:30,0.0,2.09813547,84499.234375,76.64155579,74.00219727,24.47665977,446.28295898,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.64155579,False,74.00219727,False,24.47665977,False,446.28295898,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:44:00+05:30,0.0,2.14582062,84499.296875,76.73692322,73.93544006,24.49811745,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.73692322,False,73.93544006,False,24.49811745,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:45:00+05:30,0.0,2.07429314,84499.4765625,76.82037354,73.95212555,24.52672768,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.82037354,False,73.95212555,False,24.52672768,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.1796875,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:46:00+05:30,0.0,2.38424492,84499.5546875,76.81560516,74.01888275,24.55533791,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.81560516,False,74.01888275,False,24.55533791,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:47:00+05:30,0.0,2.40808725,84499.6484375,76.80129242,74.06895447,24.54818535,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.80129242,False,74.06895447,False,24.54818535,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.09375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:48:00+05:30,0.0,2.40808725,84499.734375,76.88475037,74.11901855,24.54103279,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.88475037,False,74.11901855,False,24.54103279,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:49:00+05:30,0.0,2.50345731,84499.8203125,76.96819305,73.91873932,24.55533791,445.61538696,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,76.96819305,False,73.91873932,False,24.55533791,False,445.61538696,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:50:00+05:30,0.0,2.21734762,84499.90625,77.049263,73.90205383,24.57679749,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.049263,False,73.90205383,False,24.57679749,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:51:00+05:30,0.0,2.07429314,84500.0,77.14224243,73.93544006,24.59825516,447.28436279,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.14224243,False,73.93544006,False,24.59825516,False,447.28436279,False,False,False,False,False,False,False,False,False,False,False,0.09375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:52:00+05:30,0.0,2.43192983,84500.078125,77.19946289,73.95212555,24.5911026,444.61398315,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.19946289,False,73.95212555,False,24.5911026,False,444.61398315,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:53:00+05:30,0.0,2.26503253,84500.1640625,77.21853638,73.91873932,24.63401794,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.21853638,False,73.91873932,False,24.63401794,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:54:00+05:30,0.0,2.09813547,84500.25,77.23046112,73.96881866,24.6411705,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.23046112,False,73.96881866,False,24.6411705,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:55:00+05:30,0.0,2.2888751,84500.3359375,77.29960632,74.00219727,24.65547752,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.29960632,False,74.00219727,False,24.65547752,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:56:00+05:30,0.0,2.07429314,84500.4140625,77.30437469,73.95212555,24.6769352,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.30437469,False,73.95212555,False,24.6769352,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:57:00+05:30,0.0,1.8358686,84500.4921875,77.30437469,73.98550415,24.68408775,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.30437469,False,73.98550415,False,24.68408775,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:58:00+05:30,0.0,2.21734762,84500.5625,77.39259338,73.95212555,24.66978264,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.39259338,False,73.95212555,False,24.66978264,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 12:59:00+05:30,0.0,2.2888751,84500.6484375,77.41166687,74.01888275,24.68408775,445.28158569,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.41166687,False,74.01888275,False,24.68408775,False,445.28158569,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:00:00+05:30,0.0,2.16966295,84500.734375,77.46649933,74.01888275,24.71269798,447.61816406,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.46649933,False,74.01888275,False,24.71269798,False,447.61816406,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:01:00+05:30,0.0,2.07429314,84500.8046875,77.46173096,74.05226135,24.71269798,444.94781494,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.46173096,False,74.05226135,False,24.71269798,False,444.94781494,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:02:00+05:30,0.0,2.05045056,84500.890625,77.55233765,73.90205383,24.74846268,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.55233765,False,73.90205383,False,24.74846268,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:03:00+05:30,0.0,2.33656001,84500.9765625,77.54518127,73.93544006,24.74130821,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.54518127,False,73.93544006,False,24.74130821,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:04:00+05:30,0.0,2.19350553,84501.0546875,77.63339996,74.01888275,24.78422546,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.63339996,False,74.01888275,False,24.78422546,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:05:00+05:30,0.0,2.05045056,84501.1328125,77.70969391,73.93544006,24.79853058,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.70969391,False,73.93544006,False,24.79853058,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:06:00+05:30,0.0,2.19350553,84501.21875,77.79553223,73.91873932,24.80568314,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.79553223,False,73.91873932,False,24.80568314,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:07:00+05:30,0.0,2.26503253,84501.2890625,77.9004364,73.96881866,24.80568314,445.28158569,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.9004364,False,73.96881866,False,24.80568314,False,445.28158569,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:08:00+05:30,0.0,2.31271744,84501.375,77.87420654,73.91873932,24.82714081,446.28295898,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.87420654,False,73.91873932,False,24.82714081,False,446.28295898,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:09:00+05:30,0.0,2.05045056,84501.453125,77.87897491,73.96881866,24.8629055,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.87897491,False,73.96881866,False,24.8629055,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:10:00+05:30,0.0,2.16966295,84501.5234375,77.95050049,73.90205383,24.85575294,447.28436279,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,77.95050049,False,73.90205383,False,24.85575294,False,447.28436279,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:11:00+05:30,0.0,2.14582062,84501.609375,78.04825592,73.90205383,24.89151573,447.28436279,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.04825592,False,73.90205383,False,24.89151573,False,447.28436279,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:12:00+05:30,0.0,2.26503253,84501.6875,78.04110718,73.93544006,24.88436317,445.94915771,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.04110718,False,73.93544006,False,24.88436317,False,445.94915771,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:13:00+05:30,0.0,2.16966295,84501.765625,78.12931824,73.88536072,24.92728233,448.28573608,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.12931824,False,73.88536072,False,24.92728233,False,448.28573608,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:14:00+05:30,0.0,2.38424492,84501.859375,78.12454987,73.90205383,24.94158745,448.28573608,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.12454987,False,73.90205383,False,24.94158745,False,448.28573608,False,False,False,False,False,False,False,False,False,False,False,0.09375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:15:00+05:30,0.0,2.05045056,84501.921875,78.20084381,74.00219727,24.94874001,448.61950684,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.20084381,False,74.00219727,False,24.94874001,False,448.61950684,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:16:00+05:30,0.0,2.12197804,84501.984375,78.19607544,73.91873932,24.94874001,447.28436279,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.19607544,False,73.91873932,False,24.94874001,False,447.28436279,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:17:00+05:30,0.0,2.21734762,84502.0703125,78.19369507,73.98550415,24.97019768,448.61950684,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.19369507,False,73.98550415,False,24.97019768,False,448.61950684,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:18:00+05:30,0.0,2.05045056,84502.1484375,78.2938385,73.83529663,24.98450279,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.2938385,False,73.83529663,False,24.98450279,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:19:00+05:30,0.0,2.07429314,84502.21875,78.28191376,73.86867523,25.01311302,448.61950684,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.28191376,False,73.86867523,False,25.01311302,False,448.61950684,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:20:00+05:30,0.0,2.19350553,84502.28125,78.26760864,74.03557587,25.02742004,447.61816406,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.26760864,False,74.03557587,False,25.02742004,False,447.61816406,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:21:00+05:30,0.0,2.33656001,84502.359375,78.37490082,73.88536072,25.0345726,448.28573608,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.37490082,False,73.88536072,False,25.0345726,False,448.28573608,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:22:00+05:30,0.0,2.07429314,84502.4375,78.37728119,73.90205383,25.06318283,446.61672974,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.37728119,False,73.90205383,False,25.06318283,False,446.61672974,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:23:00+05:30,0.0,2.09813547,84502.5078125,78.45596313,73.80191803,25.07748795,447.61816406,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.45596313,False,73.80191803,False,25.07748795,False,447.61816406,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:24:00+05:30,0.0,2.33656001,84502.5859375,78.45119476,73.90205383,25.07748795,447.61816406,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.45119476,False,73.90205383,False,25.07748795,False,447.61816406,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:25:00+05:30,0.0,2.26503253,84502.6640625,78.53702545,73.93544006,25.09179306,447.28436279,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.53702545,False,73.93544006,False,25.09179306,False,447.28436279,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:26:00+05:30,0.0,2.21734762,84502.75,78.54418182,73.96881866,25.09894562,448.28573608,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.54418182,False,73.96881866,False,25.09894562,False,448.28573608,False,False,False,False,False,False,False,False,False,False,False,0.0859375,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:27:00+05:30,0.0,2.14582062,84502.828125,78.54179382,73.93544006,25.1204052,449.62091064,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.54179382,False,73.93544006,False,25.1204052,False,449.62091064,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:28:00+05:30,0.0,1.97892332,84502.890625,78.61808777,73.86867523,25.13471031,448.95330811,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.61808777,False,73.86867523,False,25.13471031,False,448.95330811,False,False,False,False,False,False,False,False,False,False,False,0.0625,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:29:00+05:30,0.0,2.14582062,84502.96875,78.60617065,74.00219727,25.1704731,448.61950684,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.60617065,False,74.00219727,False,25.1704731,False,448.61950684,False,False,False,False,False,False,False,False,False,False,False,0.078125,False,0.0,False,0,False,False,False,False,False,False,False
2025-11-15 13:30:00+05:30,0.0,2.26503253,84503.0390625,78.6824646,73.85198212,25.1704731,446.95053101,0.0,1769.33886719,0.0,True,865,False,0,False,0,False,0,False,0,False,0,False,0,True,2726,False,0,True,2726,78.6824646,False,73.85198212,False,25.1704731,False,446.95053101,False,False,False,False,False,False,False,False,False,False,False,0.0703125,False,0.0,False,0,False,False,False,False,False,False,False
